no,type,oc_dt,oc_addr,oc_p1,oc_p2,oc_p3,proc_no,kind,weight_g
1723,毒品,1111122,高雄市鳳山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1724,毒品,1111015,高雄市鳳山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1725,毒品,1111107,嘉義市西區,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,大麻（大麻花及大麻葉）,0
1726,毒品,1111206,新竹縣寶山鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,2.1
1727,毒品,1111211,臺中市神岡區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.4
1728,毒品,1111214,新北市蘆洲區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.24
1729,毒品,1111227,苗栗縣頭份市,普通住宅(一、二層樓),    ,    ,1,α-?咯烷基苯異己酮,73
1730,毒品,1111009,新竹市北區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1731,毒品,1111029,新北市樹林區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
1732,毒品,1111215,臺北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1733,毒品,1111013,臺南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1734,毒品,1111010,臺南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1735,毒品,1111205,臺北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻（大麻花及大麻葉）,1.96
1736,毒品,1111206,臺北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.21
1737,毒品,1111106,臺北市萬華區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1738,毒品,1111110,桃園市龜山區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
1739,毒品,1111122,桃園市龜山區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.5
1740,毒品,1111123,桃園市龜山區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
1741,毒品,1111030,苗栗縣頭份市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1742,毒品,1111212,臺北市士林區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.39
1743,毒品,1111227,臺南市仁德區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.57
1744,毒品,1111110,臺北市士林區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.01
1745,毒品,1111121,嘉義市西區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0
1746,毒品,1111221,新竹市北區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.75
1747,毒品,1111219,新竹市北區,汽車旅館,    ,房間（起居室）,1,安非他命,1.02
1747,毒品,1111219,新竹市北區,汽車旅館,    ,房間（起居室）,1,大麻（大麻花及大麻葉）,12.68
1747,毒品,1111219,新竹市北區,汽車旅館,    ,房間（起居室）,1,海洛因,32.91
1748,毒品,1111016,雲林縣莿桐鄉,公園,    ,    ,1,甲基安非他命,0
1748,毒品,1111016,雲林縣莿桐鄉,公園,    ,    ,1,安非他命,0
1749,毒品,1111229,臺中市西屯區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.29
1750,毒品,1111122,新北市新店區,公寓(三至五層建築物),    ,    ,1,安非他命,0
1751,毒品,1111228,新北市新莊區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0.53
1752,毒品,1111112,高雄市茄萣區,普通住宅(一、二層樓),    ,    ,1,嗎啡,0
1753,毒品,1111126,新北市深坑區,公寓(三至五層建築物),    ,    ,1,嗎啡,0
1754,毒品,1111220,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,4-甲基甲基卡西酮(喵喵),1.25
1755,毒品,1111105,苗栗縣頭份市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1756,毒品,1111024,臺中市北屯區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1757,毒品,1111030,宜蘭縣南澳鄉,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
1758,毒品,1111222,臺北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,"MDMA（快樂丸、搖頭丸、3,4-亞甲基雙氧甲基安非他命）",7.34
1759,毒品,1111230,臺北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻（大麻花及大麻葉）,0.12
1760,毒品,1111017,新北市中和區,公寓(三至五層建築物),    ,    ,1,安非他命,0
1761,毒品,1111008,新北市中和區,公寓(三至五層建築物),    ,    ,1,安非他命,0
1762,毒品,1111202,屏東縣枋寮鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,2.5
1763,毒品,1111205,桃園市龍潭區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),9.77
1764,毒品,1111108,新北市新店區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1765,毒品,1111015,屏東縣高樹鄉,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
1766,毒品,1111029,臺北市大安區,郵局,    ,    ,2,海洛因,1807.6
1767,毒品,1111221,宜蘭縣礁溪鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.36
1768,毒品,1111110,新北市瑞芳區,普通住宅(一、二層樓),    ,    ,1,嗎啡,0
1768,毒品,1111110,新北市瑞芳區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1769,毒品,1111224,臺北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.45
1770,毒品,1111211,臺北市大同區,大廈(六層以上建築物),    ,    ,2,海洛因,60.79
1770,毒品,1111211,臺北市大同區,大廈(六層以上建築物),    ,    ,2,安非他命,1.26
1770,毒品,1111211,臺北市大同區,大廈(六層以上建築物),    ,    ,2,安非他命,2.45
1770,毒品,1111211,臺北市大同區,大廈(六層以上建築物),    ,    ,2,安非他命,0.27
1771,毒品,1111219,基隆市中正區,大廈(六層以上建築物),    ,    ,1,安非他命,0.58
1772,毒品,1111219,臺北市士林區,公路(省、縣、鄉、鎮道,    ,    ,1,嗎啡,0.01
1773,毒品,1111014,臺北市內湖區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
1774,毒品,1111119,臺中市外埔區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1775,毒品,1111113,臺南市南區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1776,毒品,1111019,新竹縣湖口鄉,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
1777,毒品,1111115,新竹縣竹東鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1778,毒品,1111107,新竹縣竹東鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1779,毒品,1111011,新北市土城區,大廈(六層以上建築物),    ,    ,1,甲基安非他命,0
1779,毒品,1111011,新北市土城區,大廈(六層以上建築物),    ,    ,1,安非他命,0
1780,毒品,1111017,臺中市大里區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
1781,毒品,1111010,臺中市大里區,公寓(三至五層建築物),    ,    ,1,安非他命,0
1782,毒品,1111106,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
1783,毒品,1111001,新北市板橋區,旅社飯店客棧,    ,    ,1,甲基安非他命,0
1784,毒品,1111118,嘉義市西區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,2.54
1785,毒品,1111017,彰化縣溪湖鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1786,毒品,1111114,臺中市沙鹿區,公路(省、縣、鄉、鎮道,    ,    ,2,4-甲基甲基卡西酮(喵喵),29
1786,毒品,1111114,臺中市沙鹿區,公路(省、縣、鄉、鎮道,    ,    ,2,安非他命,39.13
1786,毒品,1111114,臺中市沙鹿區,公路(省、縣、鄉、鎮道,    ,    ,2,大麻（大麻花及大麻葉）,10.5
1786,毒品,1111114,臺中市沙鹿區,公路(省、縣、鄉、鎮道,    ,    ,2,海洛因,15.16
1787,毒品,1111006,新北市板橋區,公寓(三至五層建築物),    ,    ,1,海洛因,0
1787,毒品,1111006,新北市板橋區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
1788,毒品,1111020,臺南市佳里區,公路(省、縣、鄉、鎮道,LINE,電腦網路,1,安非他命,1.58
1789,毒品,1111123,新北市五股區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.6
1790,毒品,1111121,新北市五股區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.34
1791,毒品,1111109,新北市三重區,公寓(三至五層建築物),    ,    ,1,海洛因,0.4
1791,毒品,1111109,新北市三重區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0.74
1792,毒品,1111116,臺北市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1793,毒品,1111109,彰化縣鹿港鎮,便利商店,    ,    ,1,安非他命,1.62
1794,毒品,1111101,臺北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1795,毒品,1111005,臺南市關廟區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
1795,毒品,1111005,臺南市關廟區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1796,毒品,1111004,桃園市新屋區,普通住宅(一、二層樓),    ,    ,1,安非他命,5.52
1797,毒品,1111020,臺北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.18
1798,毒品,1111113,臺中市西屯區,汽車旅館,    ,    ,1,K(愷)他命(含液態),23.03
1799,毒品,1111115,高雄市三民區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),487.6
1800,毒品,1111112,新北市中和區,公路(省、縣、鄉、鎮道,    ,    ,3,4-甲基甲基卡西酮(喵喵),10943
1800,毒品,1111112,新北市中和區,公路(省、縣、鄉、鎮道,    ,    ,3,K(愷)他命(含液態),79.91
1800,毒品,1111112,新北市中和區,公路(省、縣、鄉、鎮道,    ,    ,3,"MDMA（快樂丸、搖頭丸、3,4-亞甲基雙氧甲基安非他命）",3055
1800,毒品,1111112,新北市中和區,公路(省、縣、鄉、鎮道,    ,    ,3,4-甲基甲基卡西酮(喵喵),348
1800,毒品,1111112,新北市中和區,公路(省、縣、鄉、鎮道,    ,    ,3,4-甲基甲基卡西酮(喵喵),1167
1800,毒品,1111112,新北市中和區,公路(省、縣、鄉、鎮道,    ,    ,3,4-甲基甲基卡西酮(喵喵),6163
1800,毒品,1111112,新北市中和區,公路(省、縣、鄉、鎮道,    ,    ,3,4-甲基甲基卡西酮(喵喵),7638
1801,毒品,1111018,臺中市沙鹿區,一般餐廳、飲食店,Twitter,電腦網路,1,卡西酮,0.1
1802,毒品,1111121,苗栗縣頭份市,普通住宅(一、二層樓),    ,    ,1,安非他命,0.68
1803,毒品,1111003,新北市新莊區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1804,毒品,1111001,新北市新莊區,公寓(三至五層建築物),    ,    ,1,安非他命,0
1805,毒品,1111005,新北市新莊區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1806,毒品,1111127,新北市土城區,大廈(六層以上建築物),    ,    ,1,安非他命,0
1807,毒品,1111101,新北市土城區,大廈(六層以上建築物),    ,    ,1,安非他命,0
1808,毒品,1111012,新北市土城區,大廈(六層以上建築物),    ,    ,1,安非他命,0
1808,毒品,1111012,新北市土城區,大廈(六層以上建築物),    ,    ,1,嗎啡,0
1809,毒品,1111107,高雄市三民區,普通住宅(一、二層樓),WeChat微信,電腦網路,1,卡西酮,55.83
1809,毒品,1111107,高雄市三民區,普通住宅(一、二層樓),WeChat微信,電腦網路,1,K(愷)他命(含液態),1.99
1810,毒品,1111101,嘉義市西區,旅社飯店客棧,    ,房間（起居室）,1,安非他命,0.1
1811,毒品,1111101,新北市淡水區,大廈(六層以上建築物),    ,    ,1,安非他命,6.76
1812,毒品,1111028,臺北市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,19.1
1812,毒品,1111028,臺北市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),4.99
1812,毒品,1111028,臺北市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,23.8
1813,毒品,1111010,臺南市仁德區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1814,毒品,1111124,屏東縣九如鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.25
1815,毒品,1111020,臺北市北投區,公寓(三至五層建築物),    ,    ,1,安非他命,0
1816,毒品,1111104,臺南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.19
1817,毒品,1111104,臺南市北區,釣魚(蝦)場,    ,包廂(或區隔),1,甲基安非他命,0
1818,毒品,1111029,臺北市中正區,普通住宅(一、二層樓),    ,    ,1,大麻（大麻花及大麻葉）,0
1819,毒品,1111001,彰化縣線西鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1820,毒品,1111031,臺中市北區,公路(省、縣、鄉、鎮道,    ,    ,1,卡西酮,79.5
1821,毒品,1111029,新北市樹林區,普通住宅(一、二層樓),    ,    ,1,K(愷)他命(含液態),7.22
1822,毒品,1111002,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1823,毒品,1111002,屏東縣佳冬鄉,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
1824,毒品,1111106,桃園市八德區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1825,毒品,1111130,桃園市八德區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1826,毒品,1111108,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.5
1827,毒品,1111122,桃園市中壢區,汽車旅館,    ,    ,1,安非他命,0.99
1828,毒品,1111009,桃園市中壢區,普通住宅(一、二層樓),    ,    ,2,安非他命,0
1829,毒品,1111020,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1829,毒品,1111020,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
1830,毒品,1111002,桃園市中壢區,普通住宅(一、二層樓),    ,    ,2,安非他命,0
1831,毒品,1111117,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.45
1832,毒品,1111123,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.46
1833,毒品,1111111,臺北市中山區,公寓(三至五層建築物),    ,    ,1,安非他命,0
1834,毒品,1111103,桃園市八德區,公寓(三至五層建築物),    ,    ,1,安非他命,0.15
1835,毒品,1111023,桃園市八德區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.56
1836,毒品,1111023,桃園市八德區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1837,毒品,1111109,嘉義市東區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1838,毒品,1111025,桃園市八德區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,7.28
1839,毒品,1111002,新竹縣橫山鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1840,毒品,1111101,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),28.29
1841,毒品,1111109,彰化縣埔心鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,18.8
1842,毒品,1111102,臺北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.01
1843,毒品,1111002,高雄市鳳山區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
1844,毒品,1111012,雲林縣土庫鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1845,毒品,1111012,雲林縣土庫鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1846,毒品,1111116,高雄市三民區,公路(省、縣、鄉、鎮道,    ,    ,2,K(愷)他命(含液態),70.4
1846,毒品,1111116,高雄市三民區,公路(省、縣、鄉、鎮道,    ,    ,2,4-甲基甲基卡西酮(喵喵),0
1847,毒品,1111110,新北市板橋區,旅社飯店客棧,    ,    ,1,甲基安非他命,0.16
1848,毒品,1111005,南投縣竹山鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1849,毒品,1111014,臺中市太平區,透天厝,    ,    ,1,安非他命,0
1850,毒品,1111013,高雄市三民區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1851,毒品,1111126,臺北市信義區,公寓(三至五層建築物),    ,    ,1,安非他命,1
1852,毒品,1111127,臺南市東區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.57
1852,毒品,1111127,臺南市東區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.46
1853,毒品,1111117,新北市蘆洲區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0.83
1854,毒品,1111006,新北市蘆洲區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
1855,毒品,1111113,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.5
1856,毒品,1111110,臺中市北區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.79
1857,毒品,1111106,臺中市東區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,2.09
1857,毒品,1111106,臺中市東區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,5.7
1858,毒品,1111116,臺中市北屯區,大廈(六層以上建築物),    ,    ,1,大麻（大麻花及大麻葉）,0
1858,毒品,1111116,臺中市北屯區,大廈(六層以上建築物),    ,    ,1,"MDMA（快樂丸、搖頭丸、3,4-亞甲基雙氧甲基安非他命）",0.48
1859,毒品,1111030,新北市萬里區,公寓(三至五層建築物),    ,    ,1,大麻（大麻花及大麻葉）,14.04
1860,毒品,1111101,苗栗縣頭份市,公路(省、縣、鄉、鎮道,    ,    ,2,4-甲基甲基卡西酮(喵喵),10
1861,毒品,1111107,臺南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,1
1862,毒品,1111115,高雄市左營區,公路(省、縣、鄉、鎮道,    ,    ,1,"MDMA（快樂丸、搖頭丸、3,4-亞甲基雙氧甲基安非他命）",28.08
1863,毒品,1111116,高雄市左營區,公路(省、縣、鄉、鎮道,    ,    ,1,卡西酮,22.6
1864,毒品,1111103,臺南市柳營區,自助洗車場,    ,    ,1,安非他命,3.2
1865,毒品,1111110,臺北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,3.78
1866,毒品,1111115,臺北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.1
1867,毒品,1111026,臺中市北屯區,公路(省、縣、鄉、鎮道,    ,    ,2,安非他命,1.76
1868,毒品,1111118,臺中市北屯區,公路(省、縣、鄉、鎮道,    ,    ,2,海洛因,5.02
1868,毒品,1111118,臺中市北屯區,公路(省、縣、鄉、鎮道,    ,    ,2,海洛因,1.17
1869,毒品,1111126,新竹縣湖口鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,0.38
1870,毒品,1111007,新竹縣湖口鄉,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
1871,毒品,1111115,臺中市沙鹿區,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,海洛因,0.95
1872,毒品,1111102,臺南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),309.74
1873,毒品,1111020,臺南市東區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1874,毒品,1111118,臺南市東區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,2.69
1875,毒品,1111023,臺南市中西區,大廈(六層以上建築物),    ,    ,1,甲基安非他命,0
1876,毒品,1111125,臺南市安南區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1
1877,毒品,1111109,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,1.82
1878,毒品,1111120,臺北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻（大麻花及大麻葉）,4.38
1879,毒品,1111110,新北市泰山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1880,毒品,1111103,屏東縣屏東市,選物販賣機（店）、夾娃娃機（店）,    ,    ,1,安非他命,1.13
1881,毒品,1111004,彰化縣鹿港鎮,公寓(三至五層建築物),    ,    ,1,安非他命,0
1882,毒品,1111116,新北市中和區,公寓(三至五層建築物),    ,    ,2,K(愷)他命(含液態),0
1882,毒品,1111116,新北市中和區,公寓(三至五層建築物),    ,    ,2,4-甲基甲基卡西酮(喵喵),0
1883,毒品,1111111,臺東縣臺東市,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
1884,毒品,1111005,臺中市太平區,出租公寓（套房）,    ,    ,2,安非他命,0
1885,毒品,1111005,臺北市中正區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1886,毒品,1111002,屏東縣春日鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1887,毒品,1111013,新竹市香山區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1888,毒品,1111005,新竹市香山區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1889,毒品,1111114,新竹市東區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,91.27
1890,毒品,1111022,桃園市龜山區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
1891,毒品,1111121,高雄市左營區,高鐵（含車道、車站等）,    ,    ,1,安非他命,11.04
1891,毒品,1111121,高雄市左營區,高鐵（含車道、車站等）,    ,    ,1,海洛因,0.2
1891,毒品,1111121,高雄市左營區,高鐵（含車道、車站等）,    ,    ,1,卡西酮,15.74
1892,毒品,1111105,新竹縣湖口鄉,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0.9
1893,毒品,1111105,新竹縣新豐鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0.58
1894,毒品,1111001,屏東縣佳冬鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1895,毒品,1111109,臺北市大同區,公寓(三至五層建築物),    ,    ,1,安非他命,0
1896,毒品,1111105,臺南市中西區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻（大麻花及大麻葉）,0
1897,毒品,1111109,宜蘭縣蘇澳鎮,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0.26
1898,毒品,1111012,新竹市東區,旅社飯店客棧,    ,房間（起居室）,1,海洛因,0.89
1899,毒品,1111103,高雄市鳳山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.38
1900,毒品,1111102,雲林縣虎尾鎮,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.88
1900,毒品,1111102,雲林縣虎尾鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.67
1901,毒品,1111105,臺北市大安區,公路(省、縣、鄉、鎮道,    ,    ,2,安非他命,0.47
1902,毒品,1111106,臺北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.98
1903,毒品,1111105,臺北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,4.49
1904,毒品,1111103,臺北市大安區,公路(省、縣、鄉、鎮道,    ,    ,2,安非他命,0.52
1905,毒品,1111102,臺北市中正區,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,安非他命,0.34
1906,毒品,1111102,桃園市中壢區,普通住宅(一、二層樓),    ,    ,1,大麻（大麻花及大麻葉）,2.3
1907,毒品,1111107,臺北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,26.42
1908,毒品,1111110,新北市土城區,汽車旅館,    ,    ,1,卡西酮,5.11
1908,毒品,1111110,新北市土城區,汽車旅館,    ,    ,1,安非他命,0.93
1909,毒品,1111004,基隆市暖暖區,公寓(三至五層建築物),    ,    ,1,安非他命,0
1910,毒品,1111017,臺中市西屯區,公路(省、縣、鄉、鎮道,    ,    ,1,"MDMA（快樂丸、搖頭丸、3,4-亞甲基雙氧甲基安非他命）",6.71
1911,毒品,1111103,彰化縣二林鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.55
1912,毒品,1111015,桃園市八德區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1913,毒品,1111012,桃園市八德區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1914,毒品,1111009,屏東縣東港鎮,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
1915,毒品,1111109,苗栗縣竹南鎮,公園,    ,    ,1,海洛因,1.25
1915,毒品,1111109,苗栗縣竹南鎮,公園,    ,    ,1,甲基安非他命,0.68
1916,毒品,1111020,南投縣南投市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1917,毒品,1111129,臺南市北區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
1918,毒品,1111110,臺南市南區,公寓(三至五層建築物),    ,    ,2,大麻（大麻花及大麻葉）,0.51
1918,毒品,1111110,臺南市南區,公寓(三至五層建築物),    ,    ,2,安非他命,0.38
1918,毒品,1111110,臺南市南區,公寓(三至五層建築物),    ,    ,2,安非他命,0.44
1919,毒品,1111124,臺中市北屯區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,1.85
1920,毒品,1111025,臺中市中區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
1921,毒品,1111115,臺中市西區,公路(省、縣、鄉、鎮道,    ,    ,1,"MDMA（快樂丸、搖頭丸、3,4-亞甲基雙氧甲基安非他命）",21.43
1922,毒品,1111011,新北市板橋區,公寓(三至五層建築物),    ,    ,1,海洛因,0
1923,毒品,1111026,臺中市太平區,公路(省、縣、鄉、鎮道,    ,    ,1,卡西酮,46.85
1924,毒品,1111110,臺北市文山區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0.15
1925,毒品,1111111,臺北市文山區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,海洛因,15.54
1926,毒品,1111117,臺中市大甲區,普通住宅(一、二層樓),    ,    ,1,海洛因,0.65
1926,毒品,1111117,臺中市大甲區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.21
1927,毒品,1111116,臺中市后里區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,1.63
1927,毒品,1111116,臺中市后里區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.16
1928,毒品,1111105,臺北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.19
1929,毒品,1111025,基隆市安樂區,公寓(三至五層建築物),    ,    ,1,安非他命,0
1930,毒品,1111113,臺中市大甲區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,17.57
1931,毒品,1111026,彰化縣彰化市,公寓(三至五層建築物),    ,    ,1,安非他命,0
1932,毒品,1111108,臺北市萬華區,公寓(三至五層建築物),    ,    ,2,安非他命,0
1933,毒品,1111013,臺中市西區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
1933,毒品,1111013,臺中市西區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
1934,毒品,1111125,新竹市北區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.38
1934,毒品,1111125,新竹市北區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.36
1935,毒品,1111114,臺中市西屯區,汽車旅館,    ,    ,1,K(愷)他命(含液態),20
1936,毒品,1111113,臺中市西屯區,汽車旅館,    ,    ,1,安非他命,0.8
1937,毒品,1111118,新北市土城區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,4.23
1938,毒品,1111009,南投縣魚池鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
1939,毒品,1111121,屏東縣屏東市,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,海洛因,0.5
1940,毒品,1111123,新北市新莊區,公寓(三至五層建築物),    ,    ,5,甲基安非他命,1.92
1940,毒品,1111123,新北市新莊區,公寓(三至五層建築物),    ,    ,5,4-甲基甲基卡西酮(喵喵),5.59
1941,毒品,1111003,南投縣埔里鎮,普通住宅(一、二層樓),    ,    ,1,嗎啡,0
