no,type,oc_dt,oc_addr,oc_p1,oc_p2,oc_p3,proc_no,kind,weight_g
2613,毒品,20240904,臺中市中區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0.39
2614,毒品,20240802,臺北市萬華區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0
2615,毒品,20240812,嘉義市東區,工地、工寮, , ,1,安非他命,0
2616,毒品,20240730,新北市板橋區,公寓(三至五層建築物), ,客廳,1,甲基安非他命,0
2617,毒品,20240902,臺南市永康區,公路(省、縣、鄉、鎮道, , ,1,安非他命,27.47
2618,毒品,20240727,屏東縣屏東市,普通住宅(一、二層樓), , ,1,K(愷)他命(含液態),10.46
2619,毒品,20240909,臺北市內湖區,大廈(六層以上建築物), , ,1,大麻（大麻花及大麻葉）,1.28
2620,毒品,20240911,臺北市大安區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0.26
2621,毒品,20240917,臺北市萬華區,公路(省、縣、鄉、鎮道, , ,1,安非他命,10.28
2622,毒品,20240813,99999000,公路(省、縣、鄉、鎮道, , ,1,安非他命,0
2623,毒品,20240901,基隆市仁愛區,公路(省、縣、鄉、鎮道, , ,2,安非他命,8.28
2624,毒品,20240903,桃園市中壢區,公路(省、縣、鄉、鎮道, , ,1,海洛因,0.55
2624,毒品,20240903,桃園市中壢區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0.46
2625,毒品,20240720,新北市三重區,公寓(三至五層建築物), , ,1,甲基安非他命,0
2626,毒品,20240920,桃園市平鎮區,公路(省、縣、鄉、鎮道, , ,1,安非他命,21.3
2627,毒品,20240709,臺中市北屯區,集合住宅, , ,1,安非他命,0
2627,毒品,20240709,臺中市北屯區,集合住宅, , ,1,甲基安非他命,0
2628,毒品,20240728,臺南市西港區,普通住宅(一、二層樓), , ,1,海洛因,0.24
2628,毒品,20240728,臺南市西港區,普通住宅(一、二層樓), , ,1,K(愷)他命(含液態),0.67
2628,毒品,20240728,臺南市西港區,普通住宅(一、二層樓), , ,1,4-甲基甲基卡西酮(喵喵),1.49
2629,毒品,20240724,臺南市安南區,普通住宅(一、二層樓), , ,1,安非他命,0
2630,毒品,20240811,新北市土城區,公路(省、縣、鄉、鎮道, ,街道馬路,2,安非他命,0
2630,毒品,20240811,新北市土城區,公路(省、縣、鄉、鎮道, ,街道馬路,2,甲基安非他命,0
2631,毒品,20240721,臺南市善化區,普通住宅(一、二層樓), , ,1,安非他命,0
2632,毒品,20240905,苗栗縣頭份市,普通住宅(一、二層樓), , ,1,安非他命,0.7
2633,毒品,20240805,新北市土城區,公寓(三至五層建築物), , ,1,安非他命,0
2634,毒品,20240903,基隆市中正區,普通住宅(一、二層樓), , ,1,安非他命,0.41
2635,毒品,20240916,桃園市龜山區,公路(省、縣、鄉、鎮道, , ,1,安非他命,5.23
2636,毒品,20240908,新北市林口區,大廈(六層以上建築物), , ,1,大麻（大麻花及大麻葉）,8.92
2637,毒品,20240721,屏東縣屏東市,普通住宅(一、二層樓), , ,1,甲基安非他命,0
2638,毒品,20240729,新北市新莊區,普通住宅(一、二層樓), , ,1,安非他命,0
2639,毒品,20240912,高雄市鼓山區,普通住宅(一、二層樓), , ,2,安非他命,0.3
2640,毒品,20240808,臺南市北區,普通住宅(一、二層樓), , ,1,安非他命,0
2641,毒品,20240815,新北市三重區,公路(省、縣、鄉、鎮道, , ,1,海洛因,4.13
2641,毒品,20240815,新北市三重區,公路(省、縣、鄉、鎮道, , ,1,甲基安非他命,2.76
2642,毒品,20240705,臺南市永康區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0
2643,毒品,20240906,桃園市大園區,公寓(三至五層建築物), , ,1,安非他命,1.95
2644,毒品,20240906,基隆市仁愛區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0
2645,毒品,20240910,高雄市鳳山區,汽車旅館, , ,1,安非他命,0.3
2646,毒品,20240913,臺中市北區,公路(省、縣、鄉、鎮道, , ,1,海洛因,0.44
2647,毒品,20240821,新北市蘆洲區,普通住宅(一、二層樓), , ,1,甲基安非他命,0
2648,毒品,20240710,新北市新店區,普通住宅(一、二層樓), , ,1,甲基安非他命,0
2649,毒品,20240911,臺北市松山區,公寓(三至五層建築物), , ,1,安非他命,0
2649,毒品,20240911,臺北市松山區,公寓(三至五層建築物), , ,1,K(愷)他命(含液態),143.85
2650,毒品,20240731,桃園市桃園區,公寓(三至五層建築物), , ,1,海洛因,0
2651,毒品,20240808,基隆市暖暖區,公寓(三至五層建築物), , ,1,海洛因,0
2651,毒品,20240808,基隆市暖暖區,公寓(三至五層建築物), , ,1,安非他命,0
2652,毒品,20240808,新北市三重區,公路(省、縣、鄉、鎮道, , ,1,甲基安非他命,5.41
2653,毒品,20240705,臺中市太平區,大廈(六層以上建築物), , ,1,安非他命,0
2654,毒品,20240820,新北市三重區,公路(省、縣、鄉、鎮道, , ,1,甲基安非他命,0.28
2655,毒品,20240820,新北市新莊區,公路(省、縣、鄉、鎮道, , ,1,嗎啡,0
2655,毒品,20240820,新北市新莊區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0
2656,毒品,20240725,苗栗縣頭份市,普通住宅(一、二層樓), , ,1,海洛因,0
2656,毒品,20240725,苗栗縣頭份市,普通住宅(一、二層樓), , ,1,甲基安非他命,0
2657,毒品,20240919,臺中市沙鹿區,透天厝, , ,1,安非他命,0
2658,毒品,20240909,新北市淡水區,公路(省、縣、鄉、鎮道, , ,1,大麻（大麻花及大麻葉）,7.3
2659,毒品,20240911,臺中市沙鹿區,普通住宅(一、二層樓), , ,1,K(愷)他命(含液態),21.26
2659,毒品,20240911,臺中市沙鹿區,普通住宅(一、二層樓), , ,1,4-甲基甲基卡西酮(喵喵),30.65
2660,毒品,20240821,新北市板橋區,公路(省、縣、鄉、鎮道, , ,1,"MDMA（快樂丸、搖頭丸、3,4-亞甲基雙氧甲基安非他命）",30.78
2661,毒品,20240710,新北市淡水區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0
2662,毒品,20240911,新北市板橋區,公路(省、縣、鄉、鎮道, , ,1,甲基安非他命,0.52
2663,毒品,20240729,新北市板橋區,工地、工寮, , ,1,海洛因,0
2663,毒品,20240729,新北市板橋區,工地、工寮, , ,1,甲基安非他命,0
2664,毒品,20240730,臺中市潭子區,普通住宅(一、二層樓), , ,1,安非他命,0
2665,毒品,20240903,高雄市大寮區,公路(省、縣、鄉、鎮道, , ,1,海洛因,0.4
2666,毒品,20240905,臺東縣池上鄉,普通住宅(一、二層樓), , ,1,安非他命,0
2667,毒品,20240801,桃園市大溪區,普通住宅(一、二層樓), , ,1,海洛因,0
2667,毒品,20240801,桃園市大溪區,普通住宅(一、二層樓), , ,1,安非他命,0
2668,毒品,20240810,彰化縣花壇鄉,普通住宅(一、二層樓), , ,1,海洛因,0
2668,毒品,20240810,彰化縣花壇鄉,普通住宅(一、二層樓), , ,1,安非他命,0
2669,毒品,20240731,桃園市中壢區,普通住宅(一、二層樓), , ,1,安非他命,4.08
2670,毒品,20240712,南投縣南投市,普通住宅(一、二層樓), , ,1,安非他命,0
2671,毒品,20240809,宜蘭縣礁溪鄉,普通住宅(一、二層樓), , ,1,甲基安非他命,0
2672,毒品,20240925,99999000,公路(省、縣、鄉、鎮道, , ,1,安非他命,0.29
2673,毒品,20240929,臺北市萬華區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0.23
2674,毒品,20240907,桃園市大園區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0.18
2675,毒品,20240903,臺中市大雅區,公路(省、縣、鄉、鎮道, , ,1,4-甲基甲基卡西酮(喵喵),13.62
2676,毒品,20240917,宜蘭縣頭城鎮,公路(省、縣、鄉、鎮道, , ,1,甲基安非他命,0.6
2676,毒品,20240917,宜蘭縣頭城鎮,公路(省、縣、鄉、鎮道, , ,1,4-甲基甲基卡西酮(喵喵),0.6
2677,毒品,20240729,高雄市新興區,公路(省、縣、鄉、鎮道, , ,1,大麻（大麻花及大麻葉）,105
2678,毒品,20240906,臺北市中山區,公路(省、縣、鄉、鎮道, , ,1,安非他命,2.26
2678,毒品,20240906,臺北市中山區,公路(省、縣、鄉、鎮道, , ,1,K(愷)他命(含液態),0.3
2679,毒品,20240919,嘉義市西區,公路(省、縣、鄉、鎮道, ,巷口(路口),1,安非他命,0
2680,毒品,20240916,新竹縣芎林鄉,普通住宅(一、二層樓), , ,1,安非他命,0.79
2681,毒品,20240909,臺北市內湖區,大廈(六層以上建築物), , ,1,安非他命,0
2682,毒品,20240804,高雄市苓雅區,普通住宅(一、二層樓), , ,1,海洛因,0
2682,毒品,20240804,高雄市苓雅區,普通住宅(一、二層樓), , ,1,甲基安非他命,0
2683,毒品,20240903,臺中市中區,商店行號, , ,1,海洛因,0.41
2684,毒品,20240823,桃園市大溪區,普通住宅(一、二層樓), , ,1,安非他命,0
2685,毒品,20240731,屏東縣九如鄉,公路(省、縣、鄉、鎮道, , ,1,海洛因,0
2686,毒品,20240801,臺中市沙鹿區,大廈(六層以上建築物), , ,1,安非他命,0
2687,毒品,20240908,桃園市中壢區,公路(省、縣、鄉、鎮道, , ,1,甲基卡西酮,13.25
2688,毒品,20240721,桃園市中壢區,公園, , ,1,安非他命,0
2689,毒品,20240725,高雄市新興區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0
2690,毒品,20240913,嘉義市西區,公路(省、縣、鄉、鎮道, ,巷口(路口),1,4-甲基甲基卡西酮(喵喵),180.7
2691,毒品,20240826,新北市汐止區,公寓(三至五層建築物), , ,1,海洛因,0
2691,毒品,20240826,新北市汐止區,公寓(三至五層建築物), , ,1,安非他命,0
2692,毒品,20240902,新北市三重區,公路(省、縣、鄉、鎮道, , ,1,甲基安非他命,0.9
2693,毒品,20240712,新北市三重區,公路(省、縣、鄉、鎮道, , ,1,甲基安非他命,0
2694,毒品,20240711,新竹縣竹東鎮,普通住宅(一、二層樓), , ,1,安非他命,0
2695,毒品,20240911,彰化縣花壇鄉,公路(省、縣、鄉、鎮道, , ,1,海洛因,0.34
2695,毒品,20240911,彰化縣花壇鄉,公路(省、縣、鄉、鎮道, , ,1,海洛因,1.05
2696,毒品,20240903,臺南市南區,空地(公、私用地), , ,1,安非他命,3.75
2697,毒品,20240901,新北市三重區,公路(省、縣、鄉、鎮道, , ,1,K(愷)他命(含液態),13.18
2698,毒品,20240718,新北市三重區,公路(省、縣、鄉、鎮道, , ,1,甲基安非他命,0
2699,毒品,20240925,新北市鶯歌區,公路(省、縣、鄉、鎮道, , ,1,海洛因,1
2700,毒品,20240807,苗栗縣頭份市,老人殘障、安養中心(院, , ,1,安非他命,0
2701,毒品,20240717,臺南市北區,郵局, , ,1,海洛因,0.37
2702,毒品,20240802,臺南市歸仁區,普通住宅(一、二層樓), , ,1,安非他命,0
2703,毒品,20240917,新北市三重區,公路(省、縣、鄉、鎮道, , ,1,4-甲基甲基卡西酮(喵喵),5.65
2704,毒品,20240805,臺中市潭子區,公寓(三至五層建築物), , ,1,4-甲基甲基卡西酮(喵喵),5
2705,毒品,20240909,桃園市八德區,公路(省、縣、鄉、鎮道, , ,1,K(愷)他命(含液態),8.85
2706,毒品,20240911,桃園市平鎮區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0.98
2707,毒品,20240916,桃園市平鎮區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0
2708,毒品,20240807,臺中市豐原區,普通住宅(一、二層樓), , ,1,安非他命,0
2709,毒品,20240826,基隆市仁愛區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0
2710,毒品,20240810,臺南市安南區,普通住宅(一、二層樓), , ,1,海洛因,0
2710,毒品,20240810,臺南市安南區,普通住宅(一、二層樓), , ,1,安非他命,0
2711,毒品,20240817,新北市五股區,公寓(三至五層建築物), , ,1,海洛因,0
2712,毒品,20240910,新北市新莊區,大廈(六層以上建築物), , ,1,大麻（大麻花及大麻葉）,0.28
2713,毒品,20240711,高雄市六龜區,普通住宅(一、二層樓), , ,1,安非他命,0
2714,毒品,20240913,桃園市龜山區,公路(省、縣、鄉、鎮道, , ,1,安非他命,2.04
2715,毒品,20240731,新北市瑞芳區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0
2716,毒品,20240808,屏東縣東港鎮,公路(省、縣、鄉、鎮道, , ,1,安非他命,20.1
2717,毒品,20240814,桃園市中壢區,公路(省、縣、鄉、鎮道, , ,1,安非他命,2.68
2718,毒品,20240702,屏東縣林邊鄉,普通住宅(一、二層樓), , ,1,海洛因,0.27
2718,毒品,20240702,屏東縣林邊鄉,普通住宅(一、二層樓), , ,1,安非他命,0
2719,毒品,20240903,桃園市中壢區,公路(省、縣、鄉、鎮道, , ,1,安非他命,14.92
2720,毒品,20240812,桃園市桃園區,普通住宅(一、二層樓), , ,1,安非他命,0
2721,毒品,20240907,新竹市東區,公路(省、縣、鄉、鎮道, , ,1,海洛因,0.45
2722,毒品,20240813,基隆市仁愛區,普通住宅(一、二層樓), , ,1,安非他命,0
2723,毒品,20240802,新北市三重區,公路(省、縣、鄉、鎮道, , ,1,甲基安非他命,0
2724,毒品,20240919,臺中市北區,公路(省、縣、鄉、鎮道, , ,1,甲基安非他命,6.81
2725,毒品,20240903,臺南市仁德區,出租公寓（套房）, , ,1,安非他命,3.66
2726,毒品,20240816,新北市新店區,公寓(三至五層建築物), , ,1,安非他命,0
2727,毒品,20240718,屏東縣潮州鎮,釣魚(蝦)場, , ,1,K(愷)他命(含液態),9.1
2728,毒品,20240806,臺中市龍井區,透天厝, , ,1,安非他命,0
2729,毒品,20240912,屏東縣潮州鎮,普通住宅(一、二層樓), , ,1,大麻（大麻花及大麻葉）,26.1
2729,毒品,20240912,屏東縣潮州鎮,普通住宅(一、二層樓), , ,1,K(愷)他命(含液態),3.5
2730,毒品,20240910,新北市中和區,出租公寓（套房）, , ,2,安非他命,1.92
2731,毒品,20240810,新竹市香山區,普通住宅(一、二層樓), , ,1,安非他命,0
2732,毒品,20240806,雲林縣斗六市,普通住宅(一、二層樓), , ,1,安非他命,0
2733,毒品,20240825,高雄市橋頭區,公路(省、縣、鄉、鎮道, , ,1,大麻（大麻花及大麻葉）,0
2734,毒品,20240831,高雄市大樹區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0.45
2735,毒品,20240725,臺北市中正區,大廈(六層以上建築物), , ,1,安非他命,0
2736,毒品,20240722,新北市八里區,普通住宅(一、二層樓), , ,1,甲基安非他命,0
2737,毒品,20240809,臺中市豐原區,透天厝, , ,1,嗎啡,0
2737,毒品,20240809,臺中市豐原區,透天厝, , ,1,甲基安非他命,0
2738,毒品,20240725,基隆市中山區,公寓(三至五層建築物), , ,1,安非他命,0
2739,毒品,20240905,桃園市桃園區,公路(省、縣、鄉、鎮道, , ,1,安非他命,1.46
2740,毒品,20240919,桃園市桃園區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0
2741,毒品,20240810,雲林縣北港鎮,普通住宅(一、二層樓), , ,1,安非他命,0
2743,毒品,20240802,桃園市楊梅區,普通住宅(一、二層樓), , ,1,安非他命,0
2744,毒品,20240803,臺北市中正區,公寓(三至五層建築物), , ,1,安非他命,0
2745,毒品,20240905,新北市樹林區,公寓(三至五層建築物), , ,1,4-甲基甲基卡西酮(喵喵),0
2746,毒品,20240911,臺北市大同區,大廈(六層以上建築物), , ,1,海洛因,4.65
2747,毒品,20240726,臺北市北投區,普通住宅(一、二層樓), , ,1,嗎啡,0
2747,毒品,20240726,臺北市北投區,普通住宅(一、二層樓), , ,1,安非他命,0
2748,毒品,20240904,臺中市中區,普通住宅(一、二層樓), , ,1,安非他命,0.29
2749,毒品,20240902,基隆市七堵區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0.52
2750,毒品,20240909,臺中市西屯區,大廈(六層以上建築物), , ,1,大麻（大麻花及大麻葉）,4.21
2752,毒品,20240703,屏東縣南州鄉,普通住宅(一、二層樓), , ,1,海洛因,0
2752,毒品,20240703,屏東縣南州鄉,普通住宅(一、二層樓), , ,1,安非他命,0
2753,毒品,20240912,嘉義縣中埔鄉,普通住宅(一、二層樓), , ,1,大麻（大麻花及大麻葉）,169.21
2754,毒品,20240901,新竹市東區,汽車旅館, , ,1,安非他命,0.32
2755,毒品,20240911,基隆市仁愛區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0.44
2756,毒品,20240926,新北市板橋區,公路(省、縣、鄉、鎮道, , ,1,甲基安非他命,0.66
2757,毒品,20240701,桃園市龜山區,公寓(三至五層建築物), , ,1,甲基安非他命,0
2758,毒品,20240820,桃園市大溪區,普通住宅(一、二層樓), , ,1,安非他命,0
2759,毒品,20240713,彰化縣社頭鄉,普通住宅(一、二層樓), , ,1,海洛因,0
2760,毒品,20240917,新竹縣橫山鄉,公路(省、縣、鄉、鎮道, , ,1,海洛因,3.15
2760,毒品,20240917,新竹縣橫山鄉,公路(省、縣、鄉、鎮道, , ,1,安非他命,11.18
2761,毒品,20240730,新北市板橋區,普通住宅(一、二層樓), , ,1,安非他命,0
2761,毒品,20240730,新北市板橋區,普通住宅(一、二層樓), , ,1,異丙帕酯,3
2762,毒品,20240827,桃園市龜山區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0
2763,毒品,20240909,桃園市平鎮區,公路(省、縣、鄉、鎮道, , ,1,安非他命,14.89
2764,毒品,20240914,桃園市桃園區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0
2765,毒品,20240723,臺中市西區,普通住宅(一、二層樓), , ,1,海洛因,0
2766,毒品,20240818,新北市新店區,公寓(三至五層建築物), , ,1,安非他命,0
2767,毒品,20240910,臺中市西屯區,大廈(六層以上建築物), , ,1,大麻（大麻花及大麻葉）,4.42
2768,毒品,20240910,臺中市西屯區,透天厝, , ,1,大麻（大麻花及大麻葉）,0.24
2769,毒品,20240801,臺中市大安區,透天厝, , ,1,海洛因,0
2769,毒品,20240801,臺中市大安區,透天厝, , ,1,安非他命,0
2770,毒品,20240918,高雄市小港區,普通住宅(一、二層樓), , ,1,K(愷)他命(含液態),0.29
2771,毒品,20240921,桃園市中壢區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0
2772,毒品,20240827,桃園市楊梅區,公寓(三至五層建築物), , ,1,甲基安非他命,14390
2772,毒品,20240827,桃園市楊梅區,公寓(三至五層建築物), , ,1,K(愷)他命(含液態),24612.3
2773,毒品,20240913,新北市金山區,公路(省、縣、鄉、鎮道, ,街道馬路,1,海洛因,1.7
2774,毒品,20240909,彰化縣彰化市,普通住宅(一、二層樓), , ,1,大麻（大麻花及大麻葉）,2.7
2775,毒品,20240706,桃園市桃園區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0
2776,毒品,20240713,高雄市前金區,旅社飯店客棧, , ,1,甲基安非他命,0
2777,毒品,20240722,桃園市平鎮區,公路(省、縣、鄉、鎮道, , ,1,安非他命,1.1
2778,毒品,20240704,基隆市中正區,產業道路, , ,1,安非他命,0
2779,毒品,20240728,南投縣草屯鎮,透天厝, , ,1,安非他命,0
2780,毒品,20240917,桃園市平鎮區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0
2781,毒品,20240831,臺南市中西區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0.4
2782,毒品,20240926,屏東縣潮州鎮,產業道路, , ,1,安非他命,0.3
2783,毒品,20240728,臺南市永康區,普通住宅(一、二層樓), , ,1,安非他命,0
2784,毒品,20240730,桃園市龜山區,普通住宅(一、二層樓), , ,1,甲基安非他命,0
2785,毒品,20240804,臺南市南區,普通住宅(一、二層樓), , ,1,海洛因,0
2786,毒品,20240804,桃園市桃園區,公寓(三至五層建築物), , ,1,安非他命,0
2787,毒品,20240825,臺北市內湖區,公寓(三至五層建築物), , ,1,鴉片(阿片),0
2788,毒品,20240715,臺北市文山區,公寓(三至五層建築物), , ,1,安非他命,0
2789,毒品,20240701,新北市三重區,公寓(三至五層建築物),telegram,電腦網路,3,安非他命,0
2789,毒品,20240701,新北市三重區,公寓(三至五層建築物),telegram,電腦網路,3,卡西酮,0
2789,毒品,20240701,新北市三重區,公寓(三至五層建築物),telegram,電腦網路,3,卡西酮,0
2789,毒品,20240701,新北市三重區,公寓(三至五層建築物),telegram,電腦網路,3,卡西酮,0
2789,毒品,20240701,新北市三重區,公寓(三至五層建築物),telegram,電腦網路,3,卡西酮,0
2789,毒品,20240701,新北市三重區,公寓(三至五層建築物),telegram,電腦網路,3,卡西酮,0
2789,毒品,20240701,新北市三重區,公寓(三至五層建築物),telegram,電腦網路,3,K(愷)他命(含液態),0
2789,毒品,20240701,新北市三重區,公寓(三至五層建築物),telegram,電腦網路,3,K(愷)他命(含液態),0
2790,毒品,20240907,基隆市仁愛區,旅社飯店客棧, , ,2,安非他命,0.38
2791,毒品,20240910,臺中市東區,大廈(六層以上建築物), , ,1,大麻（大麻花及大麻葉）,16.95
2792,毒品,20240908,高雄市小港區,透天厝, , ,1,鴉片(阿片),0
2793,毒品,20240908,高雄市小港區,透天厝, , ,1,安非他命,0
2794,毒品,20240909,苗栗縣三義鄉,公路(省、縣、鄉、鎮道, , ,1,海洛因,0
2795,毒品,20240902,桃園市大園區,機場, , ,1,大麻（大麻花及大麻葉）,16317
2796,毒品,20240810,基隆市暖暖區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0
2797,毒品,20240818,南投縣國姓鄉,普通住宅(一、二層樓), , ,1,嗎啡,0
2797,毒品,20240818,南投縣國姓鄉,普通住宅(一、二層樓), , ,1,安非他命,0
2798,毒品,20240909,宜蘭縣宜蘭市,普通住宅(一、二層樓), , ,1,大麻（大麻花及大麻葉）,2.4
2799,毒品,20240914,臺中市西屯區,普通住宅(一、二層樓), , ,1,安非他命,10
2800,毒品,20240902,臺中市西屯區,普通住宅(一、二層樓), , ,1,大麻（大麻花及大麻葉）,3.22
2801,毒品,20240912,桃園市中壢區,旅社飯店客棧, , ,1,安非他命,0.2
2802,毒品,20240906,臺中市太平區,公路(省、縣、鄉、鎮道, , ,1,卡西酮,5.21
2803,毒品,20240926,南投縣竹山鎮,普通住宅(一、二層樓), , ,1,海洛因,0.01
2804,毒品,20240917,屏東縣潮州鎮,產業道路, , ,1,安非他命,0.98
2805,毒品,20240715,新北市新莊區,普通住宅(一、二層樓), , ,1,海洛因,0.3
2806,毒品,20240814,新北市金山區,普通住宅(一、二層樓), , ,1,安非他命,0
2807,毒品,20240829,新竹縣芎林鄉,透天厝, ,房間（起居室）,1,海洛因,0.88
2807,毒品,20240829,新竹縣芎林鄉,透天厝, ,房間（起居室）,1,安非他命,1.26
2808,毒品,20240926,基隆市中正區,產業道路, , ,1,安非他命,0.79
2809,毒品,20240804,新竹縣關西鎮,公路(省、縣、鄉、鎮道, ,街道馬路,1,4-甲基甲基卡西酮(喵喵),0
2810,毒品,20240917,臺東縣臺東市,普通住宅(一、二層樓), , ,1,K(愷)他命(含液態),189.73
2811,毒品,20240801,高雄市仁武區,公路(省、縣、鄉、鎮道, , ,1,K(愷)他命(含液態),84.04
2812,毒品,20240907,新北市中和區,便利商店, , ,1,甲基安非他命,0.2
2813,毒品,20240910,高雄市旗山區,醫療院所(門診中心), , ,1,海洛因,0.25
2814,毒品,20240912,桃園市楊梅區,普通住宅(一、二層樓), , ,1,安非他命,0
2815,毒品,20240909,臺北市松山區,大廈(六層以上建築物), , ,1,大麻（大麻花及大麻葉）,0.55
2816,毒品,20240715,新竹縣新豐鄉,普通住宅(一、二層樓), , ,1,安非他命,0
2817,毒品,20240810,花蓮縣花蓮市,普通住宅(一、二層樓), , ,1,安非他命,0
2818,毒品,20240907,新北市三重區,公路(省、縣、鄉、鎮道, , ,1,甲基安非他命,0.54
2819,毒品,20240906,南投縣草屯鎮,普通住宅(一、二層樓), , ,1,安非他命,0.2
2820,毒品,20240806,臺中市烏日區,公寓(三至五層建築物), , ,1,大麻（大麻花及大麻葉）,0.1
2821,毒品,20240810,臺中市大甲區,普通住宅(一、二層樓), , ,1,安非他命,0
2822,毒品,20240914,新北市新店區,公路(省、縣、鄉、鎮道, , ,1,安非他命,4.98
2823,毒品,20240923,桃園市桃園區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0
2824,毒品,20240805,苗栗縣頭份市,普通住宅(一、二層樓), , ,1,海洛因,0
2824,毒品,20240805,苗栗縣頭份市,普通住宅(一、二層樓), , ,1,甲基安非他命,0
2825,毒品,20240901,嘉義縣新港鄉,普通住宅(一、二層樓), , ,1,海洛因,15.86
2826,毒品,20240917,嘉義市西區,公路(省、縣、鄉、鎮道, ,巷口(路口),1,安非他命,0.72
2827,毒品,20240720,臺南市永康區,普通住宅(一、二層樓), , ,1,海洛因,0
2828,毒品,20240904,新北市三重區,大廈(六層以上建築物), , ,1,K(愷)他命(含液態),20.72
2829,毒品,20240814,臺中市龍井區,透天厝, , ,1,嗎啡,0
2829,毒品,20240814,臺中市龍井區,透天厝, , ,1,安非他命,0
2830,毒品,20240703,屏東縣高樹鄉,公路(省、縣、鄉、鎮道, , ,1,安非他命,0
2831,毒品,20240824,臺南市永康區,普通住宅(一、二層樓), , ,1,安非他命,0
2832,毒品,20240813,雲林縣臺西鄉,普通住宅(一、二層樓), , ,1,安非他命,0
2833,毒品,20240828,桃園市平鎮區,公路(省、縣、鄉、鎮道, , ,1,安非他命,28.97
2833,毒品,20240828,桃園市平鎮區,公路(省、縣、鄉、鎮道, , ,1,K(愷)他命(含液態),3.96
2834,毒品,20240730,臺南市中西區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0
2835,毒品,20240908,臺中市北區,普通住宅(一、二層樓), , ,1,K(愷)他命(含液態),35.5
2836,毒品,20240819,新北市新店區,旅社飯店客棧, , ,1,安非他命,0
2837,毒品,20240814,臺南市安南區,大廈(六層以上建築物),LINE,電腦網路,1,4-甲基甲基卡西酮(喵喵),0
2838,毒品,20240903,臺南市安南區,公路(省、縣、鄉、鎮道, , ,1,海洛因,17.5
2838,毒品,20240903,臺南市安南區,公路(省、縣、鄉、鎮道, , ,1,安非他命,80.6
2839,毒品,20240719,屏東縣林邊鄉,普通住宅(一、二層樓), , ,1,安非他命,0
2840,毒品,20240918,臺中市北屯區,大廈(六層以上建築物), , ,1,安非他命,1
2841,毒品,20240808,臺中市北屯區,大廈(六層以上建築物), , ,1,安非他命,1
2842,毒品,20240814,新竹市北區,普通住宅(一、二層樓), , ,1,安非他命,0
2843,毒品,20240910,臺中市西屯區,公路(省、縣、鄉、鎮道, , ,1,海洛因,0.68
2843,毒品,20240910,臺中市西屯區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0
2844,毒品,20240913,新北市新店區,普通住宅(一、二層樓), , ,1,大麻（大麻花及大麻葉）,0.71
2845,毒品,20240917,臺北市文山區,公路(省、縣、鄉、鎮道, ,街道馬路,1,安非他命,0.26
2846,毒品,20240711,臺北市士林區,普通住宅(一、二層樓), , ,1,安非他命,0
2847,毒品,20240714,彰化縣花壇鄉,公路(省、縣、鄉、鎮道, , ,1,安非他命,0
2848,毒品,20240904,桃園市桃園區,普通住宅(一、二層樓), , ,1,大麻（大麻花及大麻葉）,3.09
2849,毒品,20240827,桃園市桃園區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0
2850,毒品,20240705,苗栗縣公館鄉,普通住宅(一、二層樓), , ,1,安非他命,0
2851,毒品,20240715,高雄市楠梓區,公路(省、縣、鄉、鎮道, , ,1,安非他命,0
2852,毒品,20240902,臺北市中山區,公路(省、縣、鄉、鎮道, , ,1,安非他命,2.01
2853,毒品,20240731,新北市中和區,公寓(三至五層建築物), , ,1,海洛因,0
2854,毒品,20240807,臺南市南區,普通住宅(一、二層樓), ,房間（起居室）,1,嗎啡,0
2854,毒品,20240807,臺南市南區,普通住宅(一、二層樓), ,房間（起居室）,1,安非他命,0
2855,毒品,20240910,新北市淡水區,普通住宅(一、二層樓), , ,1,安非他命,0
